entity,code,year,wheat_yield_gap,corn_yield_gap,rice_yield_gap,share_below_3_daily,kilo_cals_consumed_daily,trade_of_gdp,allocations,binary,wheat_yield_gap_lag1,wheat_yield_gap_lag2,wheat_yield_gap_lag3,corn_yield_gap_lag1,corn_yield_gap_lag2,corn_yield_gap_lag3,rice_yield_gap_lag1,rice_yield_gap_lag2,rice_yield_gap_lag3,share_below_3_daily_lag1,share_below_3_daily_lag2,share_below_3_daily_lag3,kilo_cals_consumed_daily_lag1,kilo_cals_consumed_daily_lag2,kilo_cals_consumed_daily_lag3,trade_of_gdp_lag1,trade_of_gdp_lag2,trade_of_gdp_lag3,famine_risk_score,predicted_famine
France,FRA,2016,2.3203998,1.7639999,4.5455003,0.06470839,3453.6045,63.34276,,0,0.0,0.25699997,0.34439993,1.5915995,0.0,1.8107996,4.3486004,4.3716,5.41,0.14518417,0.02918143,0.082627974,3410.8108,3423.4922,3458.1497,63.50469,62.19927,61.819233,0.002384468543994606,0
Russia,RUS,2020,0.8541,4.2794995,3.5324993,0.041680403,3349.935,45.966908,,0,1.1283996,1.1049998,0.70459986,3.6612992,4.5532994,4.4724994,3.5984993,3.5977993,4.0455995,0.07635302,0.09523157,0.101174474,3329.813,3334.9897,3335.9302,49.228752,51.580902,46.876526,0.0023729839462951294,0
Russia,RUS,2009,1.5117998,5.8280993,4.215299,0.16066284,3268.9248,48.435062,,0,1.3841,1.7292998,1.8807999,5.5011997,6.4299994,5.7447996,4.7570996,4.8724995,5.0027,0.18337552,0.44557235,0.9109315,3308.8948,3304.221,3238.2585,53.382465,51.706123,54.733402,0.002367722098789784,0
China,CHN,2011,0.4224,3.1825,1.0626998,15.696815,3088.3298,49.945827,,0,0.51139975,0.49800014,0.9847002,3.4708,3.3743,3.6427002,1.1969995,1.1874995,1.4897995,20.58664,26.242334,33.09843,3041.4373,2996.8909,2896.9106,49.854073,56.711132,61.360073,0.0023541076320519813,0
France,FRA,2020,0.93239975,2.0357995,4.0804,0.11489582,3489.1384,58.83889,,0,0.0,0.842,0.35620022,1.4412994,1.1494007,0.0,3.8817997,3.9712005,3.9529,0.051448993,0.021168053,0.018483544,3463.752,3442.4482,3457.092,66.42898,66.80226,65.39585,0.0021312235737997736,0
North Macedonia,MKD,2018,2.2834997,4.8244,3.2358994,4.279975,3336.7234,133.21521,,0,2.9335997,1.8414996,2.9258995,6.1263,5.3434,5.7557,4.1430993,4.4409995,3.2361994,5.6397276,5.6886806,7.0044913,3248.3896,3226.1096,3171.6912,124.13728,116.18541,113.69844,0.002103501116892313,0
Russia,RUS,2018,1.1049998,4.5532994,3.5977993,0.09523157,3334.9897,51.580902,,0,0.70459986,1.1445999,1.4416997,4.4724994,3.8570995,4.426299,4.0455995,4.056899,3.7804995,0.101174474,0.06396301,0.08843382,3335.9302,3309.799,3296.1956,46.876526,46.51812,49.35935,0.0020593887011305695,0
Paraguay,PRY,2012,2.049,1.9350002,2.0199995,6.437838,3060.0212,74.76496,,0,2.1451,2.15,2.55,1.1101999,1.1148,2.63,1.7763996,1.6701999,2.6699996,8.943326,9.382184,9.129017,3122.53,3080.4202,2829.2239,78.49213,81.25752,70.84198,0.0019592626304750288,0
Australia,AUS,2014,1.7838998,0.0,0.0,0.4984838,3514.5686,42.29931,,0,2.2171,2.7111998,1.7901999,1.6406999,1.5087996,1.5673995,0.0,1.7811999,1.0494995,0.34916842,0.66945297,0.7125372,3514.7004,3240.0762,3078.0828,40.390507,42.75222,36.950516,0.001941428766649546,0
France,FRA,1999,0.3704996,1.0177002,3.2585,0.0,3592.4587,51.670662,,0,0.0036997795,0.9812002,0.47389984,1.5172005,0.90490055,1.5844002,3.5219002,3.4581003,4.1045003,0.0,0.24609698,0.24863891,3584.27,3537.8757,3509.0762,51.421432,49.803455,46.11248,0.0019237199285813016,0
North Macedonia,MKD,2019,2.1951997,5.6998,3.2473993,3.9403512,3434.2502,138.57623,,0,2.2834997,2.9335997,1.8414996,4.8244,6.1263,5.3434,3.2358994,4.1430993,4.4409995,4.279975,5.6397276,5.6886806,3336.7234,3248.3896,3226.1096,133.21521,124.13728,116.18541,0.0018689105192696905,0
Russia,RUS,2008,1.3841,5.5011997,4.7570996,0.18337552,3308.8948,53.382465,,0,1.7292998,1.8807999,1.9008999,6.4299994,5.7447996,5.5099993,4.8724995,5.0027,5.1842995,0.44557235,0.9109315,1.4150336,3304.221,3238.2585,3189.2673,51.706123,54.733402,56.71325,0.0017556309503709109,0
India,IND,2022,0.8627,0.03279996,0.46289968,5.2516403,2573.6377,50.07527,,0,1.4113998,1.4928999,1.6868,0.9416001,1.3962,1.5127,1.1321995,1.4833996,1.7443995,27.124691,34.575577,46.424168,2391.208,2345.2673,2205.626,55.62388,46.27287,37.503815,0.0016955418684262103,0
Bulgaria,BGR,2012,2.0804,6.3899994,3.8094997,3.0123,2794.1245,123.97132,,0,1.9203,2.2215,2.6527,4.5389996,3.818799,5.3628993,4.3136997,4.5747995,4.1436996,3.4488254,2.6657894,1.7649869,2787.086,2775.1985,2769.373,117.418106,103.38052,92.69264,0.0016895995481087068,0
Romania,ROU,2021,0.7630997,4.0285997,6.6162996,2.0289817,3659.583,87.0712,,0,2.5939999,0.81120014,0.7664995,5.8557997,3.3300996,2.1931996,5.2582994,4.0497,4.1747994,2.4292545,3.0924563,3.7382538,3646.1768,3650.0981,3621.805,78.36165,84.906364,87.09117,0.0016437405694326116,0
Romania,ROU,2013,2.0813997,5.3359,4.6506,8.744313,3418.2996,81.39761,,0,2.9006999,1.8949997,2.86,7.6429996,5.3007994,5.5123997,4.8704996,4.2195997,4.4043994,8.368191,7.1170635,6.291244,3351.3997,3394.4773,3358.2012,76.59432,76.271355,69.95493,0.0015836088362201591,0
Mexico,MEX,2008,0.0,2.8728995,1.1480999,10.083378,3207.1462,56.36528,,0,0.0,0.0,0.18289995,3.1787996,3.2523997,3.3611996,0.8242998,0.54470015,1.1468997,9.043004,11.661191,11.048237,3218.6147,3207.53,3253.3545,54.482117,52.562645,52.04062,0.0015734437819718812,0
Russia,RUS,2019,1.1283996,3.6612992,3.5984993,0.07635302,3329.813,49.228752,,0,1.1049998,0.70459986,1.1445999,4.5532994,4.4724994,3.8570995,3.5977993,4.0455995,4.056899,0.09523157,0.101174474,0.06396301,3334.9897,3335.9302,3309.799,51.580902,46.876526,46.51812,0.0015188978047686486,0
Kyrgyzstan,KGZ,2008,1.5697999,4.2832003,6.5151997,13.812393,2606.0244,146.10608,,0,1.5114999,1.4416001,1.2689998,4.0801,4.0703998,4.0752,6.5463996,6.4066997,6.4182997,23.345211,26.003239,36.573135,2591.4575,2559.062,2645.7747,137.0584,120.749985,95.08401,0.001495653179503428,0
South Korea,KOR,2020,2.7386997,2.9099994,0.7618995,0.0,3377.0518,65.54496,,0,1.9685998,2.0826995,1.9583993,3.6360998,3.7378993,3.9645996,0.37689972,0.20699978,0.24659967,0.24659541,0.24876693,0.24032742,3384.2607,3389.1013,3379.2944,71.44706,74.70752,73.19214,0.0014952908383784843,0
Ukraine,UKR,2005,3.3043,5.0814996,5.0242,1.1141379,3179.674,94.64757,,0,2.9838998,3.2115,3.1045,5.5441995,5.9430995,5.8833,5.5954,5.62,5.3806,2.7920778,3.2376096,6.2564626,3158.751,3019.9019,3018.177,109.98171,102.59018,95.99467,0.0014594426895051277,0
North Macedonia,MKD,2016,1.8414996,5.3434,4.4409995,5.6886806,3226.1096,116.18541,,0,2.9258995,1.9249997,2.4821997,5.7557,5.4802003,5.7431,3.2361994,3.4650993,3.3683991,7.0044913,6.444037,7.3808966,3171.6912,3084.9998,3103.2722,113.69844,112.537926,104.85723,0.001456837554878537,0
North Macedonia,MKD,2012,2.9843996,6.0146003,4.127799,9.110047,3052.5645,112.214836,,0,2.3341997,2.6356997,2.6043997,5.6996,5.4922004,5.2646003,3.3679996,3.1296997,2.9913993,10.932924,12.81778,12.120989,3008.5488,3037.1155,3055.7576,113.19191,97.881065,87.17675,0.001394313616846063,0
Russia,RUS,2001,1.7716997,7.6300993,5.8776994,3.1842058,2955.0657,61.11086,,0,2.2155998,2.2609,2.4706,7.2939997,7.4544997,7.7648997,5.873699,6.6280994,6.3271,5.125544,7.218096,3.9994066,2877.8867,2889.6677,2864.5603,68.09391,69.39328,55.772255,0.0013067014994651758,0
Russia,RUS,2007,1.7292998,6.4299994,4.8724995,0.44557235,3304.221,51.706123,,0,1.8807999,1.9008999,1.8476998,5.7447996,5.5099993,5.4847994,5.0027,5.1842995,5.6015997,0.9109315,1.4150336,1.8141247,3238.2585,3189.2673,3094.7935,54.733402,56.71325,56.581852,0.0013060956048473525,0
South Korea,KOR,2016,2.2825997,3.9270997,0.027199745,0.24729006,3326.3474,69.89972,,0,2.7296996,2.0801995,2.8726995,3.6023993,3.8855996,3.9925995,0.33689976,0.8847995,0.73619986,0.23564287,0.49695614,0.4958997,3328.5298,3290.1035,3330.5725,86.93426,101.51727,88.02787,0.0012931428777076895,0
United States,USA,1989,2.2576,2.5007162,0.9833994,0.49920124,3450.2002,19.415112,,0,2.1687,1.9269998,2.1433,4.490289,2.2810473,2.3061523,1.2498994,1.2028995,1.0959997,0.4992039,0.49927145,0.74684536,3471.6118,3459.414,3357.1553,19.0701,17.973581,16.897978,0.0012491156696066133,0
Bulgaria,BGR,2013,1.6514997,3.6756997,3.8754997,3.2666993,2856.967,129.68869,,0,2.0804,1.9203,2.2215,6.3899994,4.5389996,3.818799,3.8094997,4.3136997,4.5747995,3.0123,3.4488254,2.6657894,2794.1245,2787.086,2775.1985,123.97132,117.418106,103.38052,0.0012075915754123044,0
Romania,ROU,2015,1.7727997,6.3583994,4.8725996,7.5997443,3537.6611,83.52058,,0,1.9615998,2.0813997,2.9006999,5.0429997,5.3359,7.6429996,5.8195,4.6506,4.8704996,8.885923,8.744313,8.368191,3476.9897,3418.2996,3351.3997,83.375145,81.39761,76.59432,0.0011601138968533682,0
Hungary,HUN,2013,1.1713996,4.2226996,6.0972996,0.4609007,3024.7788,164.47603,,0,2.0614998,1.6106,2.1061997,5.6621,3.1623993,3.1854997,5.5626,6.1288996,6.4235,0.47583,0.17066939,0.16688134,3001.6865,3056.7793,3043.3972,166.1757,166.75435,157.83896,0.001155010536761559,0
Bulgaria,BGR,2016,1.0917001,4.5996995,3.9667993,3.0671728,2845.899,122.80551,,0,1.3083997,1.6227999,1.6514997,4.6614995,2.3876996,3.6756997,3.9159994,4.4659996,3.8754997,4.580773,2.720817,3.2666993,2779.149,2878.201,2856.967,126.73664,130.24838,129.68869,0.001146249584952958,0
Uruguay,URY,2019,0.50269985,0.0,0.0,0.1317269,3307.8567,49.744835,,0,1.8901999,0.64910007,0.5618,3.0401,0.24359989,1.5124998,0.0,0.0,0.0,0.09022135,0.11754421,0.1253963,3272.345,3222.6072,3199.1426,47.79131,46.378006,48.47056,0.0011403347366595541,0
Mexico,MEX,1994,0.36660004,3.9544997,1.3544998,13.647697,3149.1846,29.158472,,0,0.717,0.8464999,0.31229973,3.8349998,4.4870996,4.3245997,1.2522998,2.1297,1.7407,13.32123,14.774685,14.954573,3129.4626,3090.8867,3164.8955,35.553497,38.32965,25.672417,0.0011240698657515864,0
South Korea,KOR,2019,1.9685998,3.6360998,0.37689972,0.24659541,3384.2607,71.44706,,0,2.0826995,1.9583993,2.2825997,3.7378993,3.9645996,3.9270997,0.20699978,0.24659967,0.027199745,0.24876693,0.24032742,0.24729006,3389.1013,3379.2944,3326.3474,74.70752,73.19214,69.89972,0.0010910714585740879,0
Kazakhstan,KAZ,2019,1.7563,5.0267997,3.8716998,0.07967438,3290.702,64.85862,,0,1.5418999,1.5273,1.5589,5.0151,5.0188,5.1177,4.6109996,4.6858997,4.6219997,0.061130203,0.115472324,0.16936122,3280.3894,3192.7708,3116.0977,63.527958,56.825386,60.311596,0.0010868012138433591,0
Kazakhstan,KAZ,2012,1.9770999,5.5723,5.5987997,0.14608309,3129.0947,73.72373,,0,1.1090999,2.0363998,1.5759,5.7736,5.9269,6.01,5.6547995,5.4003,5.8377,0.23234968,0.52208316,0.7766428,3132.9763,3083.3704,2986.8398,73.11786,74.13827,75.76607,0.001019888916961122,0
Uruguay,URY,2015,1.4733,1.6088996,0.0,0.21638308,3177.0088,45.32824,,0,0.8522999,1.9878001,0.7721,3.0741,1.7490997,3.1184998,0.0,0.0,0.0,0.2115371,0.3063146,0.26949468,3211.1472,3190.2205,3184.1726,49.087624,49.717846,55.061153,0.0010103051216414714,0
China,CHN,2017,0.0,2.8197002,0.83309984,1.6652044,3257.5286,36.95085,,0,0.0,0.0,0.016499996,2.9629002,3.0371003,3.1211,0.8842993,0.8586998,0.9367995,2.1982439,2.97972,4.7445188,3222.5378,3235.5051,3199.879,36.17717,38.697186,44.068455,0.0009894488441278813,0
Uruguay,URY,2022,0.0,1.6187997,0.0,0.24023405,3337.967,61.030796,,0,0.0,0.90139985,0.50269985,1.961,0.8409996,0.0,0.0,0.0,0.0,0.15432957,0.27661452,0.1317269,3317.8213,3286.2593,3307.8567,58.31504,47.731873,49.744835,0.0009638516486831719,0
Kyrgyzstan,KGZ,2014,1.8206998,4.0938,5.8683996,8.060649,2679.0217,125.12618,,0,1.1445999,1.8348999,1.3655,3.9575,4.0435,4.1257005,5.9262,6.1481,6.2802,13.473587,10.505858,9.347807,2696.502,2706.0945,2693.579,134.02678,139.67593,136.17984,0.0009516339477664739,0
Mexico,MEX,2012,0.0,2.9925997,0.0,7.291141,3127.4097,64.257935,,0,0.0,0.0,0.0,2.9200997,2.8728995,3.1787996,0.41989994,1.1480999,0.8242998,8.409082,10.083378,9.043004,3146.4414,3207.1462,3218.6147,59.273384,56.36528,54.482117,0.0009336167426871486,0
North Macedonia,MKD,2017,2.9335997,6.1263,4.1430993,5.6397276,3248.3896,124.13728,,0,1.8414996,2.9258995,1.9249997,5.3434,5.7557,5.4802003,4.4409995,3.2361994,3.4650993,5.6886806,7.0044913,6.444037,3226.1096,3171.6912,3084.9998,116.18541,113.69844,112.537926,0.0009241862773830346,0
Mexico,MEX,2014,0.0,2.8835998,0.0,7.1985235,3157.6462,64.09841,,0,0.0,0.0,0.0,2.9925997,2.9200997,2.8728995,0.0,0.41989994,1.1480999,7.291141,8.409082,10.083378,3127.4097,3146.4414,3207.1462,64.257935,59.273384,56.36528,0.0008089334568130721,0
Mexico,MEX,2005,0.0,3.2523997,0.54470015,11.661191,3207.53,52.562645,,0,0.18289995,0.0,0.0,3.3611996,3.4694996,3.7179997,1.1468997,1.1072998,1.4295001,11.048237,12.804623,16.34603,3253.3545,3261.1428,3198.6167,52.04062,45.209827,49.910408,0.0007807928330579375,0
North Macedonia,MKD,2013,2.4821997,5.7431,3.3683991,7.3808966,3103.2722,104.85723,,0,2.9843996,2.3341997,2.6356997,6.0146003,5.6996,5.4922004,4.127799,3.3679996,3.1296997,9.110047,10.932924,12.81778,3052.5645,3008.5488,3037.1155,112.214836,113.19191,97.881065,0.0007329827310611104,0
Uruguay,URY,2013,1.9878001,1.7490997,0.0,0.3063146,3190.2205,49.717846,,0,0.7721,0.9503999,0.81169987,3.1184998,3.8423,1.8684998,0.0,0.0,0.19459963,0.26949468,0.24554183,0.29160225,3184.1726,3151.2925,3138.5632,55.061153,53.247032,51.699036,0.000688315851531424,0
Russia,RUS,2000,2.2155998,7.2939997,5.873699,5.125544,2877.8867,68.09391,,0,2.2609,2.4706,1.9882998,7.4544997,7.7648997,6.223399,6.6280994,6.3271,7.0232997,7.218096,3.9994066,2.7285583,2889.6677,2864.5603,2860.3699,69.39328,55.772255,47.25692,0.0006740006197022329,0
Mexico,MEX,2004,0.18289995,3.3611996,1.1468997,11.048237,3253.3545,52.04062,,0,0.0,0.0,0.46229982,3.4694996,3.7179997,3.8370998,1.1072998,1.4295001,1.0992002,12.804623,16.34603,21.89234,3261.1428,3198.6167,3129.6526,45.209827,49.910408,48.031883,0.0006557941359112183,0
China,CHN,2010,0.51139975,3.4708,1.1969995,20.58664,3041.4373,49.854073,,0,0.49800014,0.9847002,1.4833999,3.3743,3.6427002,4.0586,1.1874995,1.4897995,1.5609999,26.242334,33.09843,48.14554,2996.8909,2896.9106,2850.6072,56.711132,61.360073,42.194443,0.0006047710591273135,0
China,CHN,2021,0.0,2.639,0.6364999,0.0,3403.8318,36.52069,,0,0.0,0.0,0.0,2.6123,2.6127,2.8257003,0.7067995,0.68989944,0.72339964,0.0,0.0,0.79531056,3323.2466,3303.162,3274.778,34.03895,35.19942,36.894386,0.0005943981686772084,0
Uruguay,URY,2010,0.81169987,1.8684998,0.19459963,0.29160225,3138.5632,51.699036,,0,1.3139999,1.3279998,1.0096998,4.2966003,3.2273998,1.6258998,0.0,0.0,0.0,0.43807378,0.4102528,0.7409602,3021.8848,2999.9365,2927.577,53.39442,65.20809,59.21045,0.0005708665855889049,0
China,CHN,2018,0.0,2.8257003,0.72339964,0.79531056,3274.778,36.894386,,0,0.0,0.0,0.0,2.8197002,2.9629002,3.0371003,0.83309984,0.8842993,0.8586998,1.6652044,2.1982439,2.97972,3257.5286,3222.5378,3235.5051,36.95085,36.17717,38.697186,0.000558264301548933,0
Kazakhstan,KAZ,2020,1.5875,4.8753,3.9262,0.03744455,3295.4827,57.026443,,0,1.7563,1.5418999,1.5273,5.0267997,5.0151,5.0188,3.8716998,4.6109996,4.6858997,0.07967438,0.061130203,0.115472324,3290.702,3280.3894,3192.7708,64.85862,63.527958,56.825386,0.0005384343833744324,0
China,CHN,2020,0.0,2.6123,0.7067995,0.0,3323.2466,34.03895,,0,0.0,0.0,0.0,2.6127,2.8257003,2.8197002,0.68989944,0.72339964,0.83309984,0.0,0.79531056,1.6652044,3303.162,3274.778,3257.5286,35.19942,36.894386,36.95085,0.0005049716927322047,0
Hungary,HUN,2008,0.8076,2.1946998,5.4296,0.08974195,3158.226,158.45322,,0,2.2224998,1.7381,1.31,5.9272995,2.8434997,2.1028996,5.5808997,6.1358,5.8273997,0.24528888,0.19993824,1.0202755,3172.4873,3286.8242,3279.8425,155.60143,149.23154,128.0048,0.000504631478106874,0
Mexico,MEX,2002,0.0,3.4694996,1.1072998,12.804623,3261.1428,45.209827,,0,0.0,0.46229982,0.49939966,3.7179997,3.8370998,3.9412997,1.4295001,1.0992002,1.0687995,16.34603,21.89234,21.694376,3198.6167,3129.6526,3144.6477,49.910408,48.031883,47.767822,0.0004701696064914043,0
Romania,ROU,2016,1.6115999,5.6622996,4.7451997,5.222363,3580.3464,85.892525,,0,1.7727997,1.9615998,2.0813997,6.3583994,5.0429997,5.3359,4.8725996,5.8195,4.6506,7.5997443,8.885923,8.744313,3537.6611,3476.9897,3418.2996,83.52058,83.375145,81.39761,0.0004180672221418656,0
Mexico,MEX,1998,0.46229982,3.8370998,1.0992002,21.89234,3129.6526,48.031883,,0,0.49939966,0.36660004,0.717,3.9412997,3.9544997,3.8349998,1.0687995,1.3544998,1.2522998,21.694376,13.647697,13.32123,3144.6477,3149.1846,3129.4626,47.767822,29.158472,35.553497,0.00040235356658626265,0
Kazakhstan,KAZ,2003,1.7449999,6.4364,6.1004,12.265744,2784.3242,91.46333,,0,1.6804999,1.5896999,2.0865,6.623,7.0475,9.0805,6.3412,6.4986,6.7544994,16.203836,20.678347,14.617469,2741.2263,2701.382,2672.8948,94.031685,92.84907,71.273575,0.0003782890309434392,0
China,CHN,2013,0.20440006,2.9141002,1.0327001,6.2256403,3100.1692,45.916042,,0,0.2730999,0.4224,0.51139975,3.0602999,3.1825,3.4708,0.9730997,1.0626998,1.1969995,13.241954,15.696815,20.58664,3103.4578,3088.3298,3041.4373,47.480213,49.945827,49.854073,0.00037313764779634315,0
Kyrgyzstan,KGZ,2004,1.0755999,3.9462004,6.3647995,32.539616,2642.113,93.815735,,0,1.1450999,1.2082999,1.0216999,4.0502005,4.3597,4.044,6.3631,6.2409997,6.3841,56.637722,58.1177,61.51019,2547.4978,2433.904,2416.3274,83.932785,82.92073,73.74691,0.00037167454525931286,0
Hungary,HUN,2007,2.2224998,5.9272995,5.5808997,0.24528888,3172.4873,155.60143,,0,1.7381,1.31,0.6925998,2.8434997,2.1028996,2.6587992,6.1358,5.8273997,5.9602995,0.19993824,1.0202755,0.26315594,3286.8242,3279.8425,3202.1946,149.23154,128.0048,123.615685,0.00035505560300499837,0
Mexico,MEX,2016,0.0,2.4619997,0.0,4.436893,3199.7224,75.6903,,0,0.0,0.0,0.0,2.8835998,2.9925997,2.9200997,0.0,0.0,0.41989994,7.1985235,7.291141,8.409082,3157.6462,3127.4097,3146.4414,64.09841,64.257935,59.273384,0.00034181555638174263,0
Mexico,MEX,2018,0.0,2.3653996,0.0,3.8940403,3217.505,80.21266,,0,0.0,0.0,0.0,2.4619997,2.8835998,2.9925997,0.0,0.0,0.0,4.436893,7.1985235,7.291141,3199.7224,3157.6462,3127.4097,75.6903,64.09841,64.257935,0.00033843484048265416,0
China,CHN,2015,0.0,3.0371003,0.8586998,2.97972,3235.5051,38.697186,,0,0.016499996,0.20440006,0.2730999,3.1211,2.9141002,3.0602999,0.9367995,1.0327001,0.9730997,4.7445188,6.2256403,13.241954,3199.879,3100.1692,3103.4578,44.068455,45.916042,47.480213,0.0003078617571158509,0
Azerbaijan,AZE,2004,2.0651996,7.3928995,5.3789997,0.046829686,2631.268,121.50712,,0,2.0800998,2.0371997,2.0245998,7.5548997,7.6537,8.2177,4.6557994,4.706799,4.5104995,0.24874774,0.24240217,11.398012,2544.7185,2447.3618,2354.6865,107.55195,92.818146,78.815186,0.0003044201699799816,0
Mexico,MEX,2006,0.0,3.1787996,0.8242998,9.043004,3218.6147,54.482117,,0,0.0,0.18289995,0.0,3.2523997,3.3611996,3.4694996,0.54470015,1.1468997,1.1072998,11.661191,11.048237,12.804623,3207.53,3253.3545,3261.1428,52.562645,52.04062,45.209827,0.00029835706170047813,0
China,CHN,2019,0.0,2.6127,0.68989944,0.0,3303.162,35.19942,,0,0.0,0.0,0.0,2.8257003,2.8197002,2.9629002,0.72339964,0.83309984,0.8842993,0.79531056,1.6652044,2.1982439,3274.778,3257.5286,3222.5378,36.894386,36.95085,36.17717,0.0002929382554487609,0
Mexico,MEX,2010,0.0,2.9200997,0.41989994,8.409082,3146.4414,59.273384,,0,0.0,0.0,0.0,2.8728995,3.1787996,3.2523997,1.1480999,0.8242998,0.54470015,10.083378,9.043004,11.661191,3207.1462,3218.6147,3207.53,56.36528,54.482117,52.562645,0.00028957364469066695,0
China,CHN,2016,0.0,2.9629002,0.8842993,2.1982439,3222.5378,36.17717,,0,0.0,0.016499996,0.20440006,3.0371003,3.1211,2.9141002,0.8586998,0.9367995,1.0327001,2.97972,4.7445188,6.2256403,3235.5051,3199.879,3100.1692,38.697186,44.068455,45.916042,0.0002822219328717178,0
Hungary,HUN,2016,0.44459963,1.0298996,5.6674995,1.5732795,3201.0708,163.97194,,0,0.6303997,1.0812001,1.1713996,3.8728995,1.8414993,4.2226996,6.0121994,6.0741997,6.0972996,0.96903014,0.9814092,0.4609007,3177.006,3071.6243,3024.7788,167.29074,168.35835,164.47603,0.00026682145430504203,0
China,CHN,2022,0.0,2.4938998,0.67039967,0.0,3453.9045,37.44072,,0,0.0,0.0,0.0,2.639,2.6123,2.6127,0.6364999,0.7067995,0.68989944,0.0,0.0,0.0,3403.8318,3323.2466,3303.162,36.52069,34.03895,35.19942,0.00025706167381737554,0
South Korea,KOR,2014,2.7296996,3.6023993,0.33689976,0.23564287,3328.5298,86.93426,,0,2.0801995,2.8726995,1.9260998,3.8855996,3.9925995,3.7255998,0.8847995,0.73619986,0.3376999,0.49695614,0.4958997,0.47553793,3290.1035,3330.5725,3154.8057,101.51727,88.02787,92.08335,0.0002460639177636551,0
Nepal,NPL,2010,2.3811002,3.1013997,2.9494996,21.504414,2513.7954,45.984905,,0,2.5008001,3.0684001,3.1667001,3.3434997,3.5752997,3.8033,3.0726995,3.4745998,3.9621997,55.676235,70.7459,82.748,2233.129,2073.0034,1779.5594,44.247883,59.490517,30.10155,0.0002449312871409832,0
Mexico,MEX,2022,0.0,2.2802997,0.0,2.3303962,3297.6484,88.798485,,0,0.0,0.0,0.0,2.3477998,2.3653996,2.4619997,0.0,0.0,0.0,4.256035,3.8940403,4.436893,3250.7305,3217.505,3199.7224,76.85455,80.21266,75.6903,0.0002402317029470859,0
Kazakhstan,KAZ,2009,1.5759,6.01,5.8377,0.7766428,2986.8398,75.76607,,0,1.7985,1.4716998,1.6351999,6.3557997,6.1963997,6.1282997,5.9964,6.0021996,6.0733995,0.78734446,1.0521824,2.384845,3019.4849,2993.5488,2905.7,94.29481,92.16164,91.45353,0.00023666304993377987,0
Bulgaria,BGR,2009,2.6527,5.3628993,4.1436996,1.7649869,2769.373,92.69264,,0,1.6726003,3.6427,2.4373999,5.9151998,5.4981,5.5371995,4.4078994,4.7252994,4.962,1.9363105,2.4930525,8.020828,2770.338,2725.389,2752.7556,124.68875,123.532555,111.04746,0.00021318448867626194,0
South Korea,KOR,2012,2.0801995,3.8855996,0.8847995,0.49695614,3290.1035,101.51727,,0,2.8726995,1.9260998,2.6470997,3.9925995,3.7255998,4.0494995,0.73619986,0.3376999,0.6489997,0.4958997,0.47553793,0.49220115,3330.5725,3154.8057,3066.602,88.02787,92.08335,68.374954,0.00019840557113636205,0
Uruguay,URY,2012,0.7721,3.1184998,0.0,0.26949468,3184.1726,55.061153,,0,0.9503999,0.81169987,1.3139999,3.8423,1.8684998,4.2966003,0.0,0.19459963,0.0,0.24554183,0.29160225,0.43807378,3151.2925,3138.5632,3021.8848,53.247032,51.699036,53.39442,0.0001864951825377677,0
Bulgaria,BGR,2020,1.8006997,4.8869996,4.0412993,0.7054354,2918.2454,110.4239,,0,0.56779957,0.9271002,0.48169994,2.8320994,2.147499,3.633799,3.3699994,3.8499994,3.7610998,1.6310848,1.4946728,2.0031643,2902.6375,2909.012,2855.1604,125.26042,129.1665,129.63443,0.00013474782553948473,0
Romania,ROU,2020,2.5939999,5.8557997,5.2582994,2.4292545,3646.1768,78.36165,,0,0.81120014,0.7664995,0.66889954,3.3300996,2.1931996,3.8689995,4.0497,4.1747994,4.6235995,3.0924563,3.7382538,4.8952637,3650.0981,3621.805,3596.9946,84.906364,87.09117,87.15607,0.00012811754888990642,0
Romania,ROU,2008,2.1377997,6.6028996,4.4373994,6.045683,3606.634,65.1752,,0,3.9499998,2.7863,2.5496998,8.127,6.2545996,5.6129,5.9677,6.0706997,6.6933994,8.143267,11.075025,4.2488422,3560.204,3597.8281,3087.5198,63.505157,61.683624,63.205242,0.00012177593321169498,0
